time_s,Fp,F3,F4,Cz,T3,T4,O1,O2
7.948000,-9.1195,12.0699,4.7386,19.4907,-24.3187,18.1496,-14.3051,-8.8513
7.952000,-5.9903,4.3809,3.3975,13.5899,-24.8551,16.4509,-11.3547,-19.4013
7.956000,-14.9310,1.6987,7.2420,8.6725,-23.4246,10.3712,-6.1691,-18.3284
7.960000,-18.3284,11.6229,21.3683,18.3284,-12.7852,5.0068,-1.4305,-12.5170
7.964000,-11.9805,25.2128,20.3848,22.7988,-14.8416,4.7386,-5.0962,-10.4606
7.968000,-8.6725,29.6831,22.5306,21.3683,-18.8649,11.3547,-3.3975,-22.2623
7.972000,-4.5598,20.2954,23.8717,12.1593,-27.0009,7.0632,1.1623,-34.3323
7.976000,-1.6987,13.0534,25.3916,3.3081,-27.8056,8.5831,7.3314,-41.5742
7.980000,4.4703,11.4441,25.6598,2.9504,-25.0340,5.3644,11.0865,-34.4217
7.984000,20.2954,13.7687,14.1263,9.7454,-25.2128,8.0466,6.9737,-23.0670
7.988000,33.7064,5.0962,7.5102,6.3479,-30.4878,8.7619,-2.5928,-23.7823
7.992000,38.4450,-5.0962,1.8775,-1.2517,-29.3255,7.5102,0.8941,-27.6268
7.996000,30.6666,-4.5598,5.2750,-8.0466,-20.0272,-1.6093,5.8115,-24.6763
