time_s,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8
7.956000,-11.9805,5.8115,-1.8775,-5.9009,-13.9475,-7.1526,-0.5364,6.6161
7.960000,-10.4606,10.8182,-2.2352,-2.7716,-17.1661,-0.1788,0.5364,2.0564
7.964000,-6.8843,9.6560,-2.8610,0.6258,-14.4839,0.9835,-3.1292,-4.8280
7.968000,-7.5996,3.0398,-4.2915,-1.4305,-14.9310,2.5928,-8.6725,-5.7220
7.972000,-13.0534,-5.1856,-7.9572,-4.5598,-18.1496,1.6093,-18.3284,-13.0534
7.976000,-23.0670,-10.9971,-11.9805,-7.8678,-18.4178,6.7055,-21.7259,-22.4411
7.980000,-29.3255,-9.8348,-10.4606,-8.2254,-13.5005,9.6560,-21.3683,-25.3916
7.984000,-31.7395,-5.6326,-6.7949,-15.5568,-2.3246,13.4110,-18.9543,-32.1865
7.988000,-30.3984,-9.2983,-7.1526,-23.3352,3.0398,9.5665,-23.6034,-32.8124
7.992000,-28.6996,-10.6394,-5.5432,-28.1632,6.5267,7.5102,-25.6598,-37.5509
7.996000,-28.1632,-15.5568,-3.5763,-27.9844,8.9407,12.8746,-28.2526,-38.9814
